customer_id,amount_cad,debit_credit,transaction_date,transaction_time,transaction_datetime,anomaly_score,is_anomaly
SYNCID0000002830,17427.78,debit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000002830,787.0,debit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000002830,11849.27,credit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000002830,16645.17,credit,2022-11-15,00:00:00,2022-11-15,1,False
SYNCID0000002830,1603.16,credit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000002830,10468.32,credit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000002830,7097.61,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000002830,23973.82,debit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000002830,11017.84,debit,2023-01-23,00:00:00,2023-01-23,1,False
SYNCID0000002830,642.51,debit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000002830,5656.47,debit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000002830,7865.6,credit,2023-01-30,00:00:00,2023-01-30,1,False
SYNCID0000002830,1844.2,credit,2022-11-18,00:00:00,2022-11-18,1,False
SYNCID0000002830,4769.45,debit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000002830,18.64,debit,2022-11-15,00:00:00,2022-11-15,1,False
SYNCID0000002830,6744.92,credit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000002830,699.25,credit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000002830,28049.4,debit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000002830,6613.88,credit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000002830,16093.46,credit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000002830,17320.77,debit,2022-12-13,00:00:00,2022-12-13,1,False
SYNCID0000002830,1070.86,debit,2023-01-27,00:00:00,2023-01-27,1,False
SYNCID0000002830,5124.33,credit,2022-12-09,00:00:00,2022-12-09,1,False
SYNCID0000002830,7848.51,debit,2022-11-28,00:00:00,2022-11-28,1,False
SYNCID0000002830,3017.91,debit,2022-11-08,00:00:00,2022-11-08,1,False
SYNCID0000002830,1370.82,debit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000002838,17235.06,debit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000002839,8.35,credit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000002839,5493.87,credit,2023-01-06,00:00:00,2023-01-06,1,False
SYNCID0000002842,20683.11,debit,2022-11-07,00:00:00,2022-11-07,1,False
SYNCID0000002876,3683.86,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000002876,21794.85,debit,2022-12-27,00:00:00,2022-12-27,1,False
SYNCID0000002876,118961.53,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000002888,35031.09,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000002888,1135.47,debit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000002888,143.96,debit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000002888,9792.99,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000002888,12081.75,debit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000002888,53530.64,debit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000002888,13079.76,credit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000002888,607562.96,credit,2023-01-27,00:00:00,2023-01-27,1,False
SYNCID0000002888,10972.25,debit,2022-11-18,00:00:00,2022-11-18,1,False
SYNCID0000002888,68629.5,credit,2022-11-15,00:00:00,2022-11-15,1,False
SYNCID0000002888,11018.76,debit,2022-11-23,00:00:00,2022-11-23,1,False
SYNCID0000002892,653.07,debit,2022-11-08,00:00:00,2022-11-08,1,False
SYNCID0000002892,17418.16,debit,2022-12-19,00:00:00,2022-12-19,1,False
SYNCID0000002892,385.87,credit,2022-12-04,00:00:00,2022-12-04,1,False
SYNCID0000002893,32346.65,credit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000002899,6509.11,debit,2022-12-28,00:00:00,2022-12-28,1,False
SYNCID0000002899,48895.78,debit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000002899,756.74,debit,2023-01-26,00:00:00,2023-01-26,1,False
SYNCID0000002908,51480.11,credit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000002908,5859.75,credit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000002919,10691.96,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000002919,32451.7,credit,2023-01-26,00:00:00,2023-01-26,1,False
SYNCID0000002919,27277.22,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000002919,13132.61,credit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000002919,288070.97,credit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000002919,3391.1,credit,2022-11-19,00:00:00,2022-11-19,1,False
SYNCID0000002919,234682.09,credit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000002919,33239.3,credit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000002919,4392.83,credit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000002919,1400.05,credit,2023-01-23,00:00:00,2023-01-23,1,False
SYNCID0000002919,610152.59,credit,2023-01-26,00:00:00,2023-01-26,1,False
SYNCID0000002919,8860.25,debit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000002923,234172.76,debit,2022-11-21,00:00:00,2022-11-21,1,False
SYNCID0000002923,379655.22,debit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000002929,323505.09,credit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000002929,861410.1,credit,2022-11-06,00:00:00,2022-11-06,1,False
SYNCID0000002935,5844.11,credit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000002935,11802.97,debit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000002952,32295.22,debit,2022-11-17,00:00:00,2022-11-17,1,False
SYNCID0000002952,186479.5,debit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000002952,335110.26,credit,2023-01-18,00:00:00,2023-01-18,1,False
SYNCID0000002952,331968.54,credit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000002952,35801.21,credit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000002952,21315.48,credit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000002952,100412.34,credit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000002952,15792.83,credit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000002952,897.38,credit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000002952,310737.4,credit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000002952,3802.1,credit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000002952,14667.24,credit,2022-11-24,00:00:00,2022-11-24,1,False
SYNCID0000002952,734081.64,credit,2022-12-13,00:00:00,2022-12-13,1,False
SYNCID0000002952,9935.78,debit,2022-11-24,00:00:00,2022-11-24,1,False
SYNCID0000002952,8276.0,credit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000002952,11822.49,credit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000002952,959.4,credit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000002952,52950.15,credit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000002952,8101.88,credit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000002952,15690.61,credit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000002952,14027.55,credit,2023-01-20,00:00:00,2023-01-20,1,False
SYNCID0000002952,3113.53,credit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000002952,7420.01,credit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000002952,66386.23,credit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000002952,60693.17,credit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000002952,5445.82,debit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000002952,885.04,credit,2022-11-23,00:00:00,2022-11-23,1,False
SYNCID0000002952,78076.51,credit,2022-12-03,00:00:00,2022-12-03,1,False
SYNCID0000002952,52492.84,debit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000002952,1126.12,credit,2022-11-17,00:00:00,2022-11-17,1,False
SYNCID0000002952,836.07,credit,2023-01-23,00:00:00,2023-01-23,1,False
SYNCID0000002952,18281.58,credit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000002952,36494.73,credit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000002952,1133.51,credit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000002952,49145.31,credit,2023-01-16,00:00:00,2023-01-16,1,False
SYNCID0000002952,16363.8,credit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000002952,146689.34,credit,2022-12-04,00:00:00,2022-12-04,1,False
SYNCID0000002952,11720.63,credit,2023-01-26,00:00:00,2023-01-26,1,False
SYNCID0000002952,7192.59,credit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000002952,37460.11,credit,2022-12-28,00:00:00,2022-12-28,1,False
SYNCID0000002952,1025.77,credit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000002952,38607.51,credit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000002954,102883.23,credit,2022-11-15,00:00:00,2022-11-15,1,False
SYNCID0000002954,4925.69,debit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000002954,1346.51,credit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000002954,2989.34,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000002954,343.17,credit,2022-11-04,00:00:00,2022-11-04,1,False
SYNCID0000002954,492.25,debit,2023-01-09,00:00:00,2023-01-09,1,False
SYNCID0000002954,7643.48,debit,2022-12-22,00:00:00,2022-12-22,1,False
SYNCID0000002954,437.56,credit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000002954,926.18,credit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000002954,71177.42,credit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000002954,194.18,credit,2023-01-16,00:00:00,2023-01-16,1,False
SYNCID0000002954,4736.14,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000002954,135.9,credit,2022-12-02,00:00:00,2022-12-02,1,False
SYNCID0000002954,111.7,credit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000002954,888603.17,credit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000002954,2472.72,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000002954,900.93,credit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000002954,393.64,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000002954,246.58,credit,2022-12-23,00:00:00,2022-12-23,1,False
SYNCID0000002954,3399.77,credit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000002954,504.82,credit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000002954,2.17,credit,2022-11-04,00:00:00,2022-11-04,1,False
SYNCID0000002954,73021.87,credit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000002954,2441.21,debit,2022-12-06,00:00:00,2022-12-06,1,False
SYNCID0000002954,8948.88,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000002954,577.85,debit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000002954,2935.01,debit,2022-12-19,00:00:00,2022-12-19,1,False
SYNCID0000002954,412.48,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000002954,980.53,credit,2022-11-24,00:00:00,2022-11-24,1,False
SYNCID0000002954,77604.19,credit,2022-11-21,00:00:00,2022-11-21,1,False
SYNCID0000002954,813.07,credit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000002954,3231.93,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000002954,553.71,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000002954,1063364.85,credit,2023-01-16,00:00:00,2023-01-16,1,False
SYNCID0000002954,43.43,credit,2022-12-22,00:00:00,2022-12-22,1,False
SYNCID0000002954,2101.87,credit,2023-01-16,00:00:00,2023-01-16,1,False
SYNCID0000002958,1540.14,credit,2023-01-03,00:00:00,2023-01-03,1,False
SYNCID0000002964,419.74,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000002971,511.5,debit,2022-12-29,00:00:00,2022-12-29,1,False
SYNCID0000002971,210446.67,debit,2023-01-22,00:00:00,2023-01-22,1,False
SYNCID0000002971,1943.74,debit,2022-12-31,00:00:00,2022-12-31,1,False
SYNCID0000002991,59599.25,credit,2022-12-29,00:00:00,2022-12-29,1,False
SYNCID0000002994,20880.46,debit,2022-11-24,00:00:00,2022-11-24,1,False
SYNCID0000003069,12535.42,debit,2023-01-23,00:00:00,2023-01-23,1,False
SYNCID0000003069,10537.09,debit,2023-01-30,00:00:00,2023-01-30,1,False
SYNCID0000003077,929.96,credit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000003077,62245.08,credit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000003077,165857.57,credit,2023-01-18,00:00:00,2023-01-18,1,False
SYNCID0000003077,1188.04,debit,2023-01-12,00:00:00,2023-01-12,1,False
SYNCID0000003077,109.41,debit,2022-11-17,00:00:00,2022-11-17,1,False
SYNCID0000003100,263317.37,debit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000003100,106636.89,debit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000003100,5669153.83,debit,2023-01-21,00:00:00,2023-01-21,-1,True
SYNCID0000003100,776687.03,debit,2022-12-13,00:00:00,2022-12-13,1,False
SYNCID0000003100,23768.39,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000003100,609116.56,debit,2022-12-22,00:00:00,2022-12-22,1,False
SYNCID0000003100,5202.25,debit,2022-11-23,00:00:00,2022-11-23,1,False
SYNCID0000003100,276691.54,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000003100,239349.08,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000003100,3121.9,debit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000003100,763234.01,credit,2023-01-26,00:00:00,2023-01-26,1,False
SYNCID0000003100,503222.8,debit,2023-01-27,00:00:00,2023-01-27,1,False
SYNCID0000003100,774550.67,debit,2022-11-20,00:00:00,2022-11-20,1,False
SYNCID0000003100,241631.63,credit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000003100,276222.07,debit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000003100,970801.84,debit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000003100,630746.35,debit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000003100,230187.96,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000003100,382417.49,debit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000003100,1119249.19,credit,2022-12-22,00:00:00,2022-12-22,1,False
SYNCID0000003100,542698.13,debit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000003100,1647.63,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000003100,416072.45,debit,2023-01-27,00:00:00,2023-01-27,1,False
SYNCID0000003100,508057.12,debit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000003100,805518.8,debit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000003100,327401.76,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000003100,78125.24,debit,2022-11-17,00:00:00,2022-11-17,1,False
SYNCID0000003100,933600.07,debit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000003100,1023791.18,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000003100,238744.31,credit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000003100,31277.35,debit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000003100,592283.1,credit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000003100,217078.97,credit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000003100,1355040.95,debit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000003100,707399.19,debit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000003100,162108.08,credit,2023-01-12,00:00:00,2023-01-12,1,False
SYNCID0000003100,1108323.27,credit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000003100,56316.09,debit,2023-01-22,00:00:00,2023-01-22,1,False
SYNCID0000003100,364612.15,credit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000003100,284297.89,debit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000003100,805339.96,debit,2022-12-11,00:00:00,2022-12-11,1,False
SYNCID0000003100,321354.63,debit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000003100,1728.91,debit,2023-01-05,00:00:00,2023-01-05,1,False
SYNCID0000003100,455862.56,credit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000003100,414747.43,debit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000003100,47720.38,debit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000003100,562565.35,debit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000003100,13054.73,debit,2022-12-06,00:00:00,2022-12-06,1,False
SYNCID0000003100,221777.07,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000003100,326643.96,debit,2023-01-03,00:00:00,2023-01-03,1,False
SYNCID0000003100,814846.13,debit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000003100,123631.48,debit,2022-12-16,00:00:00,2022-12-16,1,False
SYNCID0000003100,14573.5,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000003100,165568.0,debit,2022-12-02,00:00:00,2022-12-02,1,False
SYNCID0000003100,790657.79,credit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000003100,89961.33,credit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000003100,724343.92,credit,2023-01-26,00:00:00,2023-01-26,1,False
SYNCID0000003100,1163664.82,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000003100,612121.75,credit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000003100,521149.05,credit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000003100,149361.17,credit,2022-11-04,00:00:00,2022-11-04,1,False
SYNCID0000003100,431941.2,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000003100,4155.37,debit,2022-12-13,00:00:00,2022-12-13,1,False
SYNCID0000003100,2240.55,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000003100,8704.72,debit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000003100,890316.86,debit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000003100,68337.96,debit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000003100,186987.95,debit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000003100,4418.49,debit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000003120,260075.57,credit,2022-11-07,00:00:00,2022-11-07,1,False
SYNCID0000003120,20367.85,debit,2022-11-23,00:00:00,2022-11-23,1,False
SYNCID0000003120,8.03,credit,2022-12-03,00:00:00,2022-12-03,1,False
SYNCID0000003120,2558.81,credit,2022-12-22,00:00:00,2022-12-22,1,False
SYNCID0000003120,3592.68,credit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000003120,7573.8,credit,2023-01-03,00:00:00,2023-01-03,1,False
SYNCID0000003120,573.47,credit,2022-11-28,00:00:00,2022-11-28,1,False
SYNCID0000003128,339323.5,debit,2022-12-06,00:00:00,2022-12-06,1,False
SYNCID0000003131,33704.66,debit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000003137,312373.34,debit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000003137,88503.88,debit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000003137,166948.28,debit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000003137,920001.33,debit,2022-11-15,00:00:00,2022-11-15,1,False
SYNCID0000003137,232287.93,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000003137,469636.58,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000003138,5214.19,credit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000003138,102941.49,credit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000003138,1925953.22,credit,2022-11-17,00:00:00,2022-11-17,1,False
SYNCID0000003138,20242.39,debit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000003143,35009.38,credit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000003170,28498.22,debit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000003170,4017.19,debit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000003200,207002.95,debit,2022-12-06,00:00:00,2022-12-06,1,False
SYNCID0000003200,1357.58,debit,2023-01-24,00:00:00,2023-01-24,1,False
SYNCID0000003200,9182.16,credit,2022-11-21,00:00:00,2022-11-21,1,False
SYNCID0000003209,10314.89,debit,2023-01-09,00:00:00,2023-01-09,1,False
SYNCID0000003248,18149.38,credit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000003248,46584.98,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000003248,6937.65,debit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000003248,3696.75,debit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000003248,11364.02,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000003248,3045.14,credit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000003248,12564.21,credit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000003248,6234.26,debit,2022-12-23,00:00:00,2022-12-23,1,False
SYNCID0000003248,28660.48,debit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000003248,15188.2,debit,2022-11-08,00:00:00,2022-11-08,1,False
SYNCID0000003248,6792.76,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000003248,36290.63,debit,2022-12-26,00:00:00,2022-12-26,1,False
SYNCID0000003248,42323.64,debit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000003248,1034.14,debit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000003248,3197.15,debit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000003248,5593.06,debit,2023-01-05,00:00:00,2023-01-05,1,False
SYNCID0000003248,8625.83,debit,2022-12-23,00:00:00,2022-12-23,1,False
SYNCID0000003248,551.72,debit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000003249,52571.9,debit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000003303,209143.25,debit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000003305,54237.58,credit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000003305,6599.9,credit,2022-12-02,00:00:00,2022-12-02,1,False
SYNCID0000003305,31254.36,credit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000003306,15432.43,credit,2022-12-28,00:00:00,2022-12-28,1,False
SYNCID0000003306,159157.02,credit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000003306,158650.47,credit,2023-01-27,00:00:00,2023-01-27,1,False
SYNCID0000003306,8728.23,credit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000003306,140.04,credit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000003306,53434.05,debit,2022-11-12,00:00:00,2022-11-12,1,False
SYNCID0000003313,396.91,debit,2023-01-23,00:00:00,2023-01-23,1,False
SYNCID0000003316,47294.52,credit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000003316,7361.38,credit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000003316,26723.64,credit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000003316,2353.53,credit,2023-01-27,00:00:00,2023-01-27,1,False
SYNCID0000003316,7374.15,credit,2022-11-18,00:00:00,2022-11-18,1,False
SYNCID0000003347,627480.33,debit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000003362,4859.5,credit,2022-11-28,00:00:00,2022-11-28,1,False
SYNCID0000003375,1051.11,credit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000003404,125616.63,credit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000003414,4082144.11,credit,2023-01-31,00:00:00,2023-01-31,-1,True
SYNCID0000003414,301098.31,debit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000003415,51728.48,debit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000003423,2422.72,credit,2022-12-02,00:00:00,2022-12-02,1,False
SYNCID0000003423,2610.82,credit,2022-12-19,00:00:00,2022-12-19,1,False
SYNCID0000003442,7138.51,credit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000003470,71763.18,debit,2022-12-25,00:00:00,2022-12-25,1,False
SYNCID0000003474,6.94,credit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000003505,26227.56,credit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000003515,3282.54,debit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000003515,15943.19,credit,2022-12-22,00:00:00,2022-12-22,1,False
SYNCID0000003522,412550.31,debit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000003522,7899573.26,debit,2023-01-24,00:00:00,2023-01-24,-1,True
SYNCID0000003522,457958.49,debit,2022-11-15,00:00:00,2022-11-15,1,False
SYNCID0000003522,66972.28,debit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000003522,4065.35,debit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000003522,134861.04,debit,2022-12-19,00:00:00,2022-12-19,1,False
SYNCID0000003537,135377.65,debit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000003552,2024.76,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000003552,5043.48,debit,2022-12-16,00:00:00,2022-12-16,1,False
SYNCID0000003552,18479.16,debit,2022-12-10,00:00:00,2022-12-10,1,False
SYNCID0000003552,83330.06,debit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000003552,16321.39,debit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000003552,121322.98,debit,2022-12-26,00:00:00,2022-12-26,1,False
SYNCID0000003552,824.45,debit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000003552,8871.81,debit,2023-01-12,00:00:00,2023-01-12,1,False
SYNCID0000003552,63.04,debit,2023-01-18,00:00:00,2023-01-18,1,False
SYNCID0000003552,3418.97,debit,2022-11-08,00:00:00,2022-11-08,1,False
SYNCID0000003552,1059.57,debit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000003552,11751.96,debit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000003552,11038.02,debit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000003552,17752.78,debit,2022-11-18,00:00:00,2022-11-18,1,False
SYNCID0000003552,65166.75,debit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000003564,3750.97,credit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000003598,555705.1,credit,2022-11-04,00:00:00,2022-11-04,1,False
